Index,CorrectRate,Score,ln,
27256,0.706,0.412,1.986720949,1.976402548
27967,0.706,0.412,1.976402548,1.956081091
28404,0.706,0.412,1.997147398,1.997147398
28479,0.706,0.412,1.956081091,1.986720949
28835,0.706,0.412,1.986720949,1.966189978
28868,0.706,0.412,1.986720949,1.966189978
30358,0.706,0.412,1.997147398,1.976402548
30624,0.706,0.412,1.976402548,1.976402548
30687,0.706,0.412,1.986720949,1.956081091
31559,0.706,0.412,1.966189978,1.956081091
31669,0.706,0.412,1.976402548,1.956081091
33586,0.706,0.412,1.976402548,1.986720949
33895,0.706,0.412,1.976402548,1.997147398
33959,0.706,0.412,1.976402548,1.986720949
34979,0.706,0.412,1.997147398,1.976402548
35226,0.706,0.412,1.956081091,1.986720949
35472,0.706,0.412,1.956081091,1.997147398
35544,0.706,0.412,1.966189978,1.956081091
35622,0.706,0.412,1.966189978,1.986720949
35942,0.706,0.412,1.966189978,1.966189978
36179,0.706,0.412,1.986720949,1.997147398
36320,0.706,0.412,1.966189978,1.976402548
36371,0.706,0.412,1.986720949,1.976402548
36970,0.706,0.412,1.956081091,1.956081091
37343,0.706,0.412,1.956081091,1.997147398
37816,0.706,0.412,1.986720949,1.986720949
37973,0.706,0.412,1.976402548,1.976402548
38151,0.706,0.412,1.976402548,1.986720949
38746,0.706,0.412,1.986720949,1.956081091
39662,0.706,0.412,1.986720949,1.997147398
39723,0.706,0.412,1.966189978,1.976402548
39934,0.706,0.412,1.976402548,1.956081091
39943,0.706,0.412,1.956081091,1.997147398
40105,0.706,0.412,1.997147398,1.956081091
40194,0.706,0.412,1.966189978,1.966189978
41497,0.706,0.412,1.986720949,1.956081091
41510,0.706,0.412,1.997147398,1.956081091
41550,0.706,0.412,1.956081091,1.986720949
41603,0.706,0.412,1.986720949,1.997147398
42043,0.706,0.412,1.997147398,1.986720949
42058,0.706,0.412,1.976402548,1.997147398
42165,0.706,0.412,1.997147398,1.997147398
43011,0.706,0.412,1.997147398,1.966189978
43682,0.706,0.412,1.997147398,1.986720949
44179,0.706,0.412,1.986720949,1.966189978
44480,0.706,0.412,1.966189978,1.956081091
44795,0.706,0.412,1.966189978,1.956081091
45661,0.706,0.412,1.966189978,1.966189978
45695,0.706,0.412,1.956081091,1.966189978
46371,0.706,0.412,1.986720949,1.966189978
46831,0.706,0.412,1.997147398,1.986720949
47387,0.706,0.412,1.976402548,1.956081091
47533,0.706,0.412,1.976402548,1.976402548
47591,0.706,0.412,1.966189978,1.966189978
47604,0.706,0.412,1.986720949,1.956081091
49049,0.706,0.412,1.966189978,1.956081091
49216,0.706,0.412,1.956081091,1.956081091
49395,0.706,0.412,1.966189978,1.997147398
49835,0.706,0.412,1.986720949,1.976402548
49899,0.706,0.412,1.986720949,1.966189978
58,0.708,0.416,1.979219287,1.999964138
285,0.708,0.416,1.979219287,1.969006718
295,0.708,0.416,1.969006718,1.958897831
370,0.708,0.416,1.999964138,1.958897831
615,0.708,0.416,1.989537689,1.979219287
965,0.708,0.416,1.958897831,1.989537689
1722,0.708,0.416,1.979219287,1.989537689
2047,0.708,0.416,1.958897831,1.979219287
2073,0.708,0.416,1.989537689,1.958897831
2183,0.708,0.416,1.958897831,1.969006718
2266,0.708,0.416,1.989537689,1.958897831
2461,0.708,0.416,1.958897831,1.958897831
2692,0.708,0.416,1.958897831,1.999964138
3222,0.708,0.416,1.979219287,1.989537689
3916,0.708,0.416,1.969006718,1.979219287
4456,0.708,0.416,1.958897831,1.979219287
4485,0.708,0.416,1.999964138,1.989537689
4604,0.708,0.416,1.979219287,1.969006718
5828,0.708,0.416,1.969006718,1.979219287
6873,0.708,0.416,1.979219287,1.969006718
7955,0.708,0.416,1.989537689,1.979219287
8076,0.708,0.416,1.969006718,1.979219287
8327,0.708,0.416,1.969006718,1.969006718
8655,0.708,0.416,1.989537689,1.958897831
9345,0.708,0.416,1.969006718,1.999964138
9455,0.708,0.416,1.999964138,1.999964138
10033,0.708,0.416,1.979219287,1.999964138
10491,0.708,0.416,1.979219287,1.999964138
10648,0.708,0.416,1.999964138,1.958897831
10827,0.708,0.416,1.969006718,1.969006718
10950,0.708,0.416,1.979219287,1.979219287
11295,0.708,0.416,1.969006718,1.989537689
12724,0.708,0.416,1.969006718,1.989537689
13595,0.708,0.416,1.979219287,1.979219287
13682,0.708,0.416,1.958897831,1.958897831
13737,0.708,0.416,1.989537689,1.989537689
13989,0.708,0.416,1.958897831,1.989537689
14775,0.708,0.416,1.989537689,1.958897831
15436,0.708,0.416,1.958897831,1.999964138
15818,0.708,0.416,1.989537689,1.989537689
16282,0.708,0.416,1.979219287,1.969006718
17520,0.708,0.416,1.999964138,1.969006718
18130,0.708,0.416,1.989537689,1.999964138
18404,0.708,0.416,1.969006718,1.999964138
19381,0.708,0.416,1.999964138,1.979219287
19781,0.708,0.416,1.989537689,1.958897831
20098,0.708,0.416,1.989537689,1.958897831
20514,0.708,0.416,1.979219287,1.969006718
20573,0.708,0.416,1.958897831,1.969006718
22049,0.708,0.416,1.958897831,1.958897831
22221,0.708,0.416,1.999964138,1.999964138
22352,0.708,0.416,1.989537689,1.999964138
22460,0.708,0.416,1.999964138,1.969006718
22610,0.708,0.416,1.958897831,1.958897831
23230,0.708,0.416,1.999964138,1.989537689
23293,0.708,0.416,1.958897831,1.989537689
24105,0.708,0.416,1.958897831,1.958897831
24736,0.708,0.416,1.958897831,1.969006718
24809,0.708,0.416,1.969006718,1.958897831
25006,0.708,0.416,1.979219287,1.999964138
25125,0.708,0.416,1.979219287,1.958897831
25153,0.708,0.416,1.958897831,1.969006718
25204,0.708,0.416,1.989537689,1.999964138
25315,0.708,0.416,1.979219287,1.989537689
25406,0.708,0.416,1.999964138,1.989537689
26217,0.708,0.416,1.958897831,1.958897831
26663,0.708,0.416,1.979219287,1.989537689
27552,0.708,0.416,1.989537689,1.979219287
27766,0.708,0.416,1.989537689,1.969006718
27855,0.708,0.416,1.979219287,1.969006718
27904,0.708,0.416,1.979219287,1.969006718
28019,0.708,0.416,1.999964138,1.989537689
28302,0.708,0.416,1.989537689,1.979219287
28416,0.708,0.416,1.969006718,1.979219287
28475,0.708,0.416,1.979219287,1.979219287
29420,0.708,0.416,1.969006718,1.969006718
29636,0.708,0.416,1.999964138,1.999964138
29859,0.708,0.416,1.958897831,1.958897831
29992,0.708,0.416,1.999964138,1.989537689
30204,0.708,0.416,1.979219287,1.989537689
30382,0.708,0.416,1.969006718,1.979219287
30848,0.708,0.416,1.989537689,1.999964138
31570,0.708,0.416,1.989537689,1.989537689
32242,0.708,0.416,1.989537689,1.989537689
32561,0.708,0.416,1.979219287,1.999964138
32702,0.708,0.416,1.969006718,1.979219287
33899,0.708,0.416,1.999964138,1.999964138
34980,0.708,0.416,1.958897831,1.989537689
35144,0.708,0.416,1.999964138,1.969006718
35438,0.708,0.416,1.969006718,1.989537689
35505,0.708,0.416,1.999964138,1.999964138
35698,0.708,0.416,1.989537689,1.999964138
36463,0.708,0.416,1.999964138,1.979219287
36627,0.708,0.416,1.989537689,1.969006718
36982,0.708,0.416,1.989537689,1.989537689
37222,0.708,0.416,1.979219287,1.969006718
37360,0.708,0.416,1.999964138,1.989537689
37521,0.708,0.416,1.958897831,1.969006718
37723,0.708,0.416,1.979219287,1.958897831
38134,0.708,0.416,1.989537689,1.999964138
38624,0.708,0.416,1.999964138,1.979219287
38697,0.708,0.416,1.958897831,1.989537689
38711,0.708,0.416,1.979219287,1.979219287
38835,0.708,0.416,1.979219287,1.979219287
39315,0.708,0.416,1.989537689,1.999964138
39325,0.708,0.416,1.958897831,1.999964138
39557,0.708,0.416,1.999964138,1.979219287
40187,0.708,0.416,1.979219287,1.979219287
40246,0.708,0.416,1.969006718,1.999964138
40538,0.708,0.416,1.958897831,1.958897831
40806,0.708,0.416,1.958897831,1.969006718
41147,0.708,0.416,1.979219287,1.979219287
41296,0.708,0.416,1.979219287,1.999964138
41474,0.708,0.416,1.958897831,1.999964138
41660,0.708,0.416,1.958897831,1.989537689
42905,0.708,0.416,1.989537689,1.969006718
43803,0.708,0.416,1.989537689,1.989537689
43923,0.708,0.416,1.958897831,1.999964138
44038,0.708,0.416,1.979219287,1.989537689
44335,0.708,0.416,1.979219287,1.979219287
44404,0.708,0.416,1.989537689,1.999964138
46047,0.708,0.416,1.979219287,1.958897831
46284,0.708,0.416,1.999964138,1.999964138
46547,0.708,0.416,1.999964138,1.958897831
46823,0.708,0.416,1.999964138,1.999964138
46855,0.708,0.416,1.989537689,1.969006718
47258,0.708,0.416,1.999964138,1.969006718
47745,0.708,0.416,1.969006718,1.989537689
48292,0.708,0.416,1.979219287,1.958897831
48513,0.708,0.416,1.999964138,1.958897831
48720,0.708,0.416,1.969006718,1.979219287
49466,0.708,0.416,1.969006718,1.958897831
49581,0.708,0.416,1.969006718,1.969006718
49921,0.708,0.416,1.969006718,1.958897831
196,0.71,0.42,1.961706625,1.971815512
1359,0.71,0.42,2.002772932,1.992346483
1635,0.71,0.42,1.992346483,1.982028081
1810,0.71,0.42,1.982028081,1.992346483
2297,0.71,0.42,1.961706625,1.961706625
2396,0.71,0.42,1.982028081,2.002772932
3029,0.71,0.42,1.971815512,2.002772932
3123,0.71,0.42,1.982028081,1.992346483
3797,0.71,0.42,1.992346483,1.982028081
3813,0.71,0.42,1.971815512,1.992346483
4064,0.71,0.42,1.992346483,1.992346483
4067,0.71,0.42,1.992346483,1.982028081
4532,0.71,0.42,1.992346483,1.982028081
4556,0.71,0.42,2.002772932,1.982028081
4760,0.71,0.42,1.992346483,2.002772932
4907,0.71,0.42,2.002772932,1.982028081
5510,0.71,0.42,2.002772932,1.961706625
5725,0.71,0.42,1.992346483,1.992346483
6855,0.71,0.42,2.002772932,1.992346483
7545,0.71,0.42,2.002772932,1.961706625
8408,0.71,0.42,1.971815512,2.002772932
8739,0.71,0.42,2.002772932,2.002772932
8778,0.71,0.42,1.961706625,1.961706625
9553,0.71,0.42,1.992346483,1.992346483
9566,0.71,0.42,1.992346483,1.961706625
9992,0.71,0.42,1.982028081,1.992346483
10270,0.71,0.42,1.992346483,1.992346483
10959,0.71,0.42,1.961706625,1.971815512
11305,0.71,0.42,1.982028081,1.982028081
11320,0.71,0.42,1.971815512,1.971815512
11544,0.71,0.42,2.002772932,1.961706625
11561,0.71,0.42,1.961706625,1.961706625
11611,0.71,0.42,1.961706625,1.961706625
11635,0.71,0.42,1.961706625,1.971815512
12631,0.71,0.42,1.992346483,2.002772932
13087,0.71,0.42,1.982028081,1.961706625
13612,0.71,0.42,1.982028081,1.961706625
14313,0.71,0.42,1.982028081,1.992346483
14568,0.71,0.42,1.992346483,2.002772932
16078,0.71,0.42,1.992346483,1.982028081
16205,0.71,0.42,1.982028081,1.961706625
16983,0.71,0.42,1.982028081,1.961706625
17027,0.71,0.42,2.002772932,1.961706625
17053,0.71,0.42,1.961706625,1.982028081
17277,0.71,0.42,1.982028081,1.992346483
17921,0.71,0.42,1.961706625,1.992346483
18003,0.71,0.42,1.971815512,2.002772932
18469,0.71,0.42,1.992346483,1.992346483
19070,0.71,0.42,2.002772932,2.002772932
19255,0.71,0.42,2.002772932,1.992346483
19322,0.71,0.42,1.961706625,1.982028081
19662,0.71,0.42,1.992346483,2.002772932
20601,0.71,0.42,2.002772932,1.971815512
21598,0.71,0.42,1.982028081,1.961706625
22031,0.71,0.42,1.961706625,2.002772932
22813,0.71,0.42,2.002772932,1.961706625
23104,0.71,0.42,1.982028081,1.961706625
23145,0.71,0.42,2.002772932,1.992346483
23483,0.71,0.42,1.992346483,1.971815512
23671,0.71,0.42,2.002772932,1.982028081
23924,0.71,0.42,1.971815512,2.002772932
24007,0.71,0.42,1.982028081,1.961706625
24504,0.71,0.42,1.961706625,1.992346483
24840,0.71,0.42,1.982028081,1.992346483
25132,0.71,0.42,2.002772932,1.971815512
25254,0.71,0.42,1.982028081,1.982028081
25528,0.71,0.42,1.961706625,1.961706625
26602,0.71,0.42,2.002772932,1.982028081
26792,0.71,0.42,1.982028081,1.971815512
26822,0.71,0.42,1.961706625,1.992346483
26876,0.71,0.42,1.982028081,2.002772932
27285,0.71,0.42,1.971815512,1.961706625
27325,0.71,0.42,1.971815512,1.982028081
27408,0.71,0.42,2.002772932,1.982028081
27878,0.71,0.42,1.961706625,2.002772932
28218,0.71,0.42,1.982028081,1.992346483
28526,0.71,0.42,2.002772932,1.971815512
28537,0.71,0.42,1.961706625,1.961706625
28934,0.71,0.42,2.002772932,1.961706625
29092,0.71,0.42,1.992346483,1.982028081
29394,0.71,0.42,2.002772932,1.971815512
29470,0.71,0.42,1.982028081,1.971815512
30010,0.71,0.42,1.971815512,1.982028081
30087,0.71,0.42,1.982028081,2.002772932
30101,0.71,0.42,2.002772932,2.002772932
30982,0.71,0.42,1.971815512,1.982028081
31585,0.71,0.42,1.992346483,2.002772932
31701,0.71,0.42,1.971815512,2.002772932
31821,0.71,0.42,1.982028081,1.971815512
31922,0.71,0.42,1.971815512,1.982028081
32384,0.71,0.42,2.002772932,1.982028081
32800,0.71,0.42,2.002772932,1.971815512
32915,0.71,0.42,1.961706625,2.002772932
32991,0.71,0.42,2.002772932,1.961706625
33100,0.71,0.42,1.992346483,2.002772932
33312,0.71,0.42,1.961706625,1.982028081
33381,0.71,0.42,2.002772932,1.971815512
33461,0.71,0.42,1.961706625,1.971815512
33541,0.71,0.42,2.002772932,1.971815512
33766,0.71,0.42,1.971815512,1.992346483
33978,0.71,0.42,1.982028081,1.971815512
34661,0.71,0.42,1.971815512,1.961706625
35006,0.71,0.42,1.982028081,1.961706625
35204,0.71,0.42,1.982028081,1.982028081
35604,0.71,0.42,1.992346483,1.992346483
36221,0.71,0.42,1.992346483,2.002772932
37356,0.71,0.42,1.992346483,1.982028081
37519,0.71,0.42,1.971815512,1.982028081
37972,0.71,0.42,2.002772932,2.002772932
38006,0.71,0.42,1.982028081,1.982028081
38753,0.71,0.42,1.961706625,1.992346483
38786,0.71,0.42,1.961706625,1.992346483
39321,0.71,0.42,1.971815512,1.992346483
39627,0.71,0.42,1.971815512,1.971815512
40015,0.71,0.42,2.002772932,1.992346483
40102,0.71,0.42,1.971815512,1.961706625
40638,0.71,0.42,1.992346483,2.002772932
41524,0.71,0.42,2.002772932,1.971815512
41918,0.71,0.42,2.002772932,1.971815512
41987,0.71,0.42,1.971815512,1.961706625
42078,0.71,0.42,1.971815512,1.971815512
42088,0.71,0.42,1.992346483,1.971815512
42533,0.71,0.42,1.992346483,2.002772932
42719,0.71,0.42,1.961706625,1.992346483
42964,0.71,0.42,1.992346483,1.971815512
43180,0.71,0.42,1.971815512,1.961706625
44323,0.71,0.42,1.992346483,1.982028081
44635,0.71,0.42,1.961706625,1.971815512
45029,0.71,0.42,1.992346483,1.992346483
45041,0.71,0.42,1.992346483,1.971815512
45605,0.71,0.42,1.961706625,1.992346483
45896,0.71,0.42,2.002772932,1.992346483
46341,0.71,0.42,1.992346483,1.961706625
46358,0.71,0.42,1.961706625,1.961706625
47103,0.71,0.42,1.992346483,1.971815512
47408,0.71,0.42,1.982028081,1.992346483
47736,0.71,0.42,1.961706625,1.982028081
47778,0.71,0.42,1.971815512,1.992346483
47893,0.71,0.42,2.002772932,1.992346483
47907,0.71,0.42,1.982028081,1.992346483
47923,0.71,0.42,1.982028081,1.992346483
47980,0.71,0.42,2.002772932,1.992346483
48111,0.71,0.42,1.992346483,2.002772932
48133,0.71,0.42,1.982028081,1.961706625
48413,0.71,0.42,1.982028081,2.002772932
48989,0.71,0.42,2.002772932,1.971815512
49072,0.71,0.42,1.961706625,1.961706625
49172,0.71,0.42,1.992346483,1.961706625
49178,0.71,0.42,1.971815512,1.982028081
49334,0.71,0.42,1.971815512,1.961706625
49930,0.71,0.42,2.002772932,1.971815512
497,0.712,0.424,1.964507518,1.984828974
887,0.712,0.424,1.964507518,1.974616405
1170,0.712,0.424,1.995147376,1.974616405
1332,0.712,0.424,1.974616405,1.964507518
1866,0.712,0.424,2.005573825,2.005573825
2508,0.712,0.424,1.974616405,1.964507518
3006,0.712,0.424,1.984828974,2.005573825
3031,0.712,0.424,1.964507518,1.974616405
3172,0.712,0.424,1.995147376,1.964507518
3514,0.712,0.424,2.005573825,1.964507518
3913,0.712,0.424,1.995147376,1.974616405
4587,0.712,0.424,2.005573825,1.984828974
5003,0.712,0.424,2.005573825,1.984828974
5325,0.712,0.424,1.995147376,1.984828974
5809,0.712,0.424,1.964507518,1.984828974
5891,0.712,0.424,1.964507518,1.984828974
6305,0.712,0.424,1.974616405,1.995147376
6674,0.712,0.424,2.005573825,1.995147376
7713,0.712,0.424,2.005573825,2.005573825
7947,0.712,0.424,1.964507518,1.974616405
7977,0.712,0.424,1.984828974,1.974616405
9485,0.712,0.424,2.005573825,1.974616405
11112,0.712,0.424,1.974616405,1.974616405
11228,0.712,0.424,1.995147376,1.974616405
11772,0.712,0.424,1.974616405,1.995147376
11881,0.712,0.424,2.005573825,2.005573825
13297,0.712,0.424,2.005573825,1.984828974
13347,0.712,0.424,1.995147376,2.005573825
13412,0.712,0.424,1.974616405,1.995147376
14348,0.712,0.424,2.005573825,1.984828974
14690,0.712,0.424,1.974616405,1.974616405
15051,0.712,0.424,1.964507518,1.964507518
15229,0.712,0.424,1.995147376,1.964507518
15303,0.712,0.424,1.995147376,1.995147376
15357,0.712,0.424,1.974616405,1.984828974
15904,0.712,0.424,1.964507518,1.964507518
15919,0.712,0.424,1.974616405,1.995147376
16341,0.712,0.424,1.995147376,2.005573825
16789,0.712,0.424,1.995147376,1.984828974
17989,0.712,0.424,1.964507518,1.964507518
17997,0.712,0.424,2.005573825,1.984828974
18187,0.712,0.424,1.974616405,2.005573825
18730,0.712,0.424,1.984828974,1.995147376
18865,0.712,0.424,1.974616405,1.974616405
19080,0.712,0.424,1.984828974,1.964507518
19647,0.712,0.424,1.995147376,1.964507518
19653,0.712,0.424,1.974616405,1.995147376
20265,0.712,0.424,1.984828974,2.005573825
20520,0.712,0.424,1.964507518,1.974616405
20559,0.712,0.424,2.005573825,1.995147376
20591,0.712,0.424,1.974616405,1.974616405
20650,0.712,0.424,1.984828974,2.005573825
20889,0.712,0.424,1.964507518,1.995147376
21161,0.712,0.424,1.995147376,1.974616405
21389,0.712,0.424,1.995147376,1.984828974
22091,0.712,0.424,1.974616405,2.005573825
22321,0.712,0.424,1.964507518,1.974616405
23719,0.712,0.424,1.995147376,1.984828974
23938,0.712,0.424,1.984828974,2.005573825
24244,0.712,0.424,1.974616405,1.984828974
24411,0.712,0.424,2.005573825,1.974616405
24422,0.712,0.424,1.995147376,2.005573825
24464,0.712,0.424,1.974616405,1.974616405
24764,0.712,0.424,1.984828974,1.974616405
25359,0.712,0.424,1.995147376,1.964507518
25544,0.712,0.424,2.005573825,2.005573825
26458,0.712,0.424,1.974616405,1.964507518
26912,0.712,0.424,2.005573825,2.005573825
26944,0.712,0.424,2.005573825,2.005573825
27082,0.712,0.424,2.005573825,1.964507518
27411,0.712,0.424,2.005573825,1.974616405
28637,0.712,0.424,1.964507518,1.984828974
28699,0.712,0.424,2.005573825,1.984828974
28808,0.712,0.424,1.964507518,1.984828974
28851,0.712,0.424,1.995147376,2.005573825
28984,0.712,0.424,1.984828974,1.984828974
28989,0.712,0.424,1.984828974,1.984828974
29425,0.712,0.424,1.964507518,1.974616405
30319,0.712,0.424,2.005573825,2.005573825
30753,0.712,0.424,1.995147376,1.984828974
30836,0.712,0.424,1.974616405,1.974616405
30884,0.712,0.424,1.995147376,1.974616405
32063,0.712,0.424,1.964507518,1.995147376
32320,0.712,0.424,1.984828974,1.984828974
33007,0.712,0.424,2.005573825,1.995147376
33703,0.712,0.424,1.995147376,1.964507518
33958,0.712,0.424,2.005573825,1.984828974
35586,0.712,0.424,1.974616405,1.995147376
36099,0.712,0.424,2.005573825,2.005573825
36825,0.712,0.424,1.964507518,1.995147376
37117,0.712,0.424,1.974616405,1.995147376
37174,0.712,0.424,1.995147376,1.984828974
37445,0.712,0.424,1.964507518,1.974616405
37597,0.712,0.424,1.974616405,1.984828974
37837,0.712,0.424,1.995147376,1.974616405
37854,0.712,0.424,1.995147376,1.984828974
38116,0.712,0.424,1.974616405,1.964507518
38629,0.712,0.424,1.984828974,1.974616405
38714,0.712,0.424,1.964507518,2.005573825
38912,0.712,0.424,1.995147376,2.005573825
39099,0.712,0.424,1.964507518,1.984828974
39672,0.712,0.424,1.964507518,1.964507518
39689,0.712,0.424,1.995147376,2.005573825
40365,0.712,0.424,1.974616405,1.974616405
40429,0.712,0.424,1.974616405,1.984828974
40669,0.712,0.424,2.005573825,1.995147376
41337,0.712,0.424,2.005573825,1.995147376
41339,0.712,0.424,2.005573825,1.984828974
41564,0.712,0.424,1.995147376,1.984828974
42025,0.712,0.424,1.974616405,1.995147376
42242,0.712,0.424,1.995147376,1.995147376
42417,0.712,0.424,1.974616405,1.984828974
42988,0.712,0.424,2.005573825,1.974616405
43192,0.712,0.424,2.005573825,1.995147376
43323,0.712,0.424,1.974616405,1.984828974
43327,0.712,0.424,2.005573825,1.984828974
43431,0.712,0.424,1.964507518,1.974616405
43919,0.712,0.424,1.984828974,1.974616405
45467,0.712,0.424,1.974616405,1.984828974
45776,0.712,0.424,1.974616405,2.005573825
46811,0.712,0.424,1.964507518,1.995147376
46844,0.712,0.424,1.964507518,1.984828974
47526,0.712,0.424,1.964507518,1.984828974
47786,0.712,0.424,1.984828974,1.974616405
48468,0.712,0.424,1.995147376,1.974616405
48581,0.712,0.424,1.984828974,1.964507518
48606,0.712,0.424,2.005573825,1.964507518
49199,0.712,0.424,1.964507518,1.984828974
49424,0.712,0.424,1.974616405,1.984828974
49987,0.712,0.424,1.974616405,2.005573825
315,0.714,0.428,1.997940412,1.997940412
737,0.714,0.428,1.987622011,1.997940412
896,0.714,0.428,1.977409441,1.977409441
1934,0.714,0.428,1.967300554,1.967300554
2254,0.714,0.428,1.977409441,1.997940412
3049,0.714,0.428,1.997940412,1.977409441
3108,0.714,0.428,1.987622011,1.987622011
3177,0.714,0.428,2.008366861,1.977409441
3253,0.714,0.428,1.967300554,1.977409441
3475,0.714,0.428,1.997940412,1.977409441
3607,0.714,0.428,1.997940412,2.008366861
3629,0.714,0.428,1.997940412,1.977409441
3951,0.714,0.428,2.008366861,1.987622011
4108,0.714,0.428,1.967300554,1.967300554
4157,0.714,0.428,1.987622011,1.987622011
4195,0.714,0.428,2.008366861,1.997940412
5427,0.714,0.428,1.977409441,2.008366861
6785,0.714,0.428,1.987622011,2.008366861
7583,0.714,0.428,1.977409441,1.987622011
8658,0.714,0.428,1.987622011,1.997940412
8772,0.714,0.428,1.997940412,1.997940412
10825,0.714,0.428,1.997940412,2.008366861
11466,0.714,0.428,1.997940412,1.977409441
11531,0.714,0.428,1.997940412,1.967300554
12059,0.714,0.428,1.987622011,1.967300554
12089,0.714,0.428,1.997940412,2.008366861
14176,0.714,0.428,1.997940412,1.967300554
14210,0.714,0.428,1.967300554,1.987622011
14235,0.714,0.428,1.967300554,1.987622011
14268,0.714,0.428,1.997940412,2.008366861
14724,0.714,0.428,1.977409441,2.008366861
15184,0.714,0.428,1.997940412,2.008366861
15861,0.714,0.428,1.997940412,1.987622011
16252,0.714,0.428,1.997940412,1.997940412
16749,0.714,0.428,1.987622011,2.008366861
17262,0.714,0.428,2.008366861,1.987622011
17658,0.714,0.428,1.967300554,2.008366861
18065,0.714,0.428,2.008366861,1.967300554
18227,0.714,0.428,1.967300554,1.967300554
18319,0.714,0.428,1.977409441,1.977409441
18522,0.714,0.428,1.967300554,1.997940412
18838,0.714,0.428,2.008366861,1.997940412
18944,0.714,0.428,1.967300554,2.008366861
18985,0.714,0.428,1.997940412,1.987622011
19271,0.714,0.428,1.977409441,2.008366861
20080,0.714,0.428,1.967300554,1.977409441
20412,0.714,0.428,1.997940412,1.977409441
20567,0.714,0.428,1.997940412,1.967300554
20653,0.714,0.428,1.967300554,1.997940412
20917,0.714,0.428,1.977409441,1.967300554
21211,0.714,0.428,1.987622011,2.008366861
21355,0.714,0.428,1.997940412,1.997940412
21505,0.714,0.428,2.008366861,2.008366861
21954,0.714,0.428,1.967300554,1.977409441
21975,0.714,0.428,1.967300554,1.997940412
22366,0.714,0.428,1.967300554,1.967300554
22510,0.714,0.428,1.997940412,1.997940412
22743,0.714,0.428,2.008366861,1.967300554
23461,0.714,0.428,1.967300554,1.997940412
23510,0.714,0.428,1.997940412,1.987622011
23638,0.714,0.428,1.977409441,1.977409441
23645,0.714,0.428,1.997940412,2.008366861
23697,0.714,0.428,1.977409441,1.997940412
24189,0.714,0.428,1.987622011,1.997940412
25727,0.714,0.428,1.997940412,1.997940412
26329,0.714,0.428,1.977409441,1.987622011
26388,0.714,0.428,2.008366861,1.997940412
26424,0.714,0.428,1.997940412,1.987622011
26827,0.714,0.428,1.997940412,2.008366861
26859,0.714,0.428,1.987622011,1.997940412
27078,0.714,0.428,2.008366861,1.997940412
27922,0.714,0.428,2.008366861,1.997940412
28638,0.714,0.428,2.008366861,1.997940412
28845,0.714,0.428,1.997940412,1.967300554
29388,0.714,0.428,1.997940412,1.997940412
29976,0.714,0.428,1.967300554,1.997940412
30234,0.714,0.428,1.997940412,1.997940412
30597,0.714,0.428,1.967300554,1.967300554
31942,0.714,0.428,1.987622011,1.977409441
31986,0.714,0.428,1.977409441,2.008366861
32113,0.714,0.428,1.967300554,1.987622011
32816,0.714,0.428,1.967300554,1.967300554
32932,0.714,0.428,1.997940412,1.977409441
33194,0.714,0.428,2.008366861,1.977409441
33214,0.714,0.428,1.977409441,1.977409441
33441,0.714,0.428,1.997940412,1.967300554
33629,0.714,0.428,1.997940412,1.987622011
33999,0.714,0.428,2.008366861,1.987622011
34258,0.714,0.428,1.967300554,1.997940412
35464,0.714,0.428,1.987622011,2.008366861
35503,0.714,0.428,1.987622011,2.008366861
35588,0.714,0.428,1.987622011,2.008366861
36537,0.714,0.428,1.987622011,2.008366861
36583,0.714,0.428,1.977409441,1.967300554
36819,0.714,0.428,1.967300554,1.987622011
37339,0.714,0.428,1.997940412,1.987622011
37382,0.714,0.428,1.997940412,1.997940412
37910,0.714,0.428,2.008366861,2.008366861
38668,0.714,0.428,1.967300554,1.987622011
38758,0.714,0.428,1.997940412,1.987622011
40084,0.714,0.428,1.977409441,1.997940412
40713,0.714,0.428,1.997940412,1.997940412
40746,0.714,0.428,1.987622011,1.967300554
41107,0.714,0.428,1.977409441,1.977409441
42200,0.714,0.428,2.008366861,1.967300554
43445,0.714,0.428,1.997940412,1.987622011
43589,0.714,0.428,2.008366861,1.967300554
43776,0.714,0.428,1.977409441,2.008366861
44364,0.714,0.428,1.987622011,1.967300554
44502,0.714,0.428,2.008366861,1.987622011
44512,0.714,0.428,1.967300554,1.997940412
44792,0.714,0.428,1.977409441,2.008366861
45067,0.714,0.428,1.967300554,1.987622011
45163,0.714,0.428,1.997940412,1.997940412
45354,0.714,0.428,2.008366861,1.987622011
45854,0.714,0.428,1.997940412,1.997940412
46007,0.714,0.428,1.967300554,1.987622011
46146,0.714,0.428,1.987622011,1.997940412
46486,0.714,0.428,1.967300554,1.977409441
46493,0.714,0.428,1.997940412,1.987622011
46973,0.714,0.428,1.977409441,1.987622011
47507,0.714,0.428,2.008366861,1.967300554
47622,0.714,0.428,1.967300554,1.987622011
47667,0.714,0.428,1.987622011,1.977409441
48231,0.714,0.428,1.987622011,1.997940412
48233,0.714,0.428,1.997940412,1.967300554
48586,0.714,0.428,1.997940412,1.987622011
48710,0.714,0.428,1.997940412,2.008366861
49009,0.714,0.428,1.997940412,1.967300554
49548,0.714,0.428,1.967300554,1.997940412
49789,0.714,0.428,1.967300554,1.977409441
72,0.716,0.432,1.990407234,2.000725636
866,0.716,0.432,1.980194665,1.980194665
